suite_name,target_col,test_seed,n_train,descriptor_family,model_name,method_label,rmse_mean,rmse_ci_low,rmse_ci_high,rmse_std,mae_mean,mae_ci_low,mae_ci_high,r2_mean,r2_ci_low,r2_ci_high,spearman_mean,spearman_ci_low,spearman_ci_high
primary,uptake(mmol/g) CO2 at 0.015 bar,17,500,enriched_interpretable,hgb,enriched_interpretable | hgb,0.2106961959510933,0.20334474064499092,0.21804765125719566,0.008386915203059394,0.09131339430081863,0.08490694670068293,0.09771984190095433,0.25937823701028967,0.2065188412128269,0.3122376328077524,0.6904307547512211,0.6743064382303584,0.7065550712720837
primary,uptake(mmol/g) CO2 at 0.015 bar,17,1000,enriched_interpretable,hgb,enriched_interpretable | hgb,0.2124782696755617,0.20486046900452112,0.22009607034660225,0.00869077558137256,0.08994982522867825,0.08467896696947154,0.09522068348788497,0.24674361586644045,0.19228339037205222,0.3012038413608287,0.7129559010691308,0.6862333872952173,0.7396784148430442
primary,uptake(mmol/g) CO2 at 0.015 bar,17,2000,enriched_interpretable,hgb,enriched_interpretable | hgb,0.2018567207643982,0.20008956096057423,0.20362388056822217,0.0020160660451304063,0.08370335793982539,0.08190648591503928,0.0855002299646115,0.3210246585558559,0.30914251960629574,0.332906797505416,0.7448429328537249,0.7353974637645796,0.7542884019428703
primary,uptake(mmol/g) CO2 at 0.015 bar,17,5000,enriched_interpretable,hgb,enriched_interpretable | hgb,0.19698228005176666,0.19489868336968677,0.19906587673384654,0.0023770733769508507,0.0796502174320037,0.07885795747089216,0.08044247739311525,0.3533968283820358,0.3397787386649722,0.36701491809909936,0.7685087175915937,0.7667960714204713,0.770221363762716
primary,uptake(mmol/g) CO2 at 0.015 bar,17,10000,enriched_interpretable,hgb,enriched_interpretable | hgb,0.18953843110502883,0.1878288808393801,0.19124798137067756,0.0019503421453792894,0.07617267027136812,0.07557179438515313,0.07677354615758311,0.40136201890106704,0.39055082451644024,0.41217321328569384,0.7803425891718498,0.7778323342626003,0.7828528440810993
primary,uptake(mmol/g) CO2 at 0.015 bar,17,20000,enriched_interpretable,hgb,enriched_interpretable | hgb,0.1840542483079465,0.1828409320374437,0.1852675645784493,0.0013842130913524606,0.07602018428584974,0.0745828833181528,0.07745748525354668,0.43552558550386766,0.42805879377639017,0.44299237723134516,0.7695735278511439,0.7640567331967564,0.7750903225055313
primary,uptake(mmol/g) CO2 at 0.015 bar,17,40000,enriched_interpretable,hgb,enriched_interpretable | hgb,0.17926651761500653,0.17777375965128642,0.18075927557872665,0.0017030144289961018,0.07353548351454707,0.07285551612685479,0.07421545090223935,0.4644961012694699,0.4555734042842865,0.4734187982546533,0.7798167761350239,0.7733888423729655,0.7862447098970823
primary,uptake(mmol/g) CO2 at 0.015 bar,17,210995,enriched_interpretable,hgb,enriched_interpretable | hgb,0.16870117231516985,0.168457228477315,0.16894511615302468,0.0002783035735385605,0.06949357294152606,0.06942022013341578,0.06956692574963633,0.5257907018544131,0.5244190451680144,0.5271623585408118,0.7957676202278638,0.794940173704427,0.7965950667513007
primary,uptake(mmol/g) CO2 at 0.015 bar,17,500,enriched_interpretable,mlp,enriched_interpretable | mlp,0.21404952678945027,0.2055871200857437,0.22251193349315684,0.009654345225886653,0.10099380872703456,0.09243880773884662,0.1095488097152225,0.23534121948505607,0.17337417465720797,0.29730826431290414,0.5965027347629933,0.5310826945357736,0.661922774990213
primary,uptake(mmol/g) CO2 at 0.015 bar,17,1000,enriched_interpretable,mlp,enriched_interpretable | mlp,0.2069412006578754,0.20247043641685453,0.2114119648988963,0.005100475895049987,0.09173910787312796,0.08789892477468428,0.09557929097157164,0.28609922349231853,0.2547696529783651,0.31742879400627194,0.6539977533574637,0.6161815365575685,0.6918139701573589
primary,uptake(mmol/g) CO2 at 0.015 bar,17,2000,enriched_interpretable,mlp,enriched_interpretable | mlp,0.20768335426600512,0.1931923557426844,0.22217435278932585,0.016532070285711346,0.097400689018754,0.07622463615968854,0.11857674187781946,0.27767562538386853,0.17222020849506076,0.3831310422726763,0.7015173134533608,0.683181317242806,0.7198533096639156
primary,uptake(mmol/g) CO2 at 0.015 bar,17,5000,enriched_interpretable,mlp,enriched_interpretable | mlp,0.1988208524341877,0.19501679717884088,0.20262490768953453,0.0043398602760820445,0.08727046367435556,0.08466103531090702,0.08987989203780411,0.34109577904513916,0.31565583844784023,0.3665357196424381,0.7256085056333557,0.6966915958357593,0.754525415430952
primary,uptake(mmol/g) CO2 at 0.015 bar,17,10000,enriched_interpretable,mlp,enriched_interpretable | mlp,0.19603513366024267,0.1948097578151428,0.19726050950534255,0.001397971269198772,0.0833300477963293,0.08209729283542214,0.08456280275723646,0.3596485265737649,0.3516446885871312,0.36765236456039857,0.7348183063523555,0.7169559049874913,0.7526807077172196
primary,uptake(mmol/g) CO2 at 0.015 bar,17,20000,enriched_interpretable,mlp,enriched_interpretable | mlp,0.1939479981197283,0.1920601501738796,0.195835846065577,0.002153753233725006,0.08227134080801526,0.07987354396993676,0.08466913764609377,0.3731749216428351,0.3609853414580755,0.38536450182759474,0.7618634626111485,0.7557960007577457,0.7679309244645512
primary,uptake(mmol/g) CO2 at 0.015 bar,17,40000,enriched_interpretable,mlp,enriched_interpretable | mlp,0.18932061407818965,0.1872613776412603,0.191379850515119,0.0023492819666931153,0.079302532984074,0.07710979133901485,0.08149527462913314,0.40271415352073114,0.38968980916868967,0.4157384978727726,0.7725632461045474,0.7634737181554058,0.781652774053689
primary,uptake(mmol/g) CO2 at 0.015 bar,17,210995,enriched_interpretable,mlp,enriched_interpretable | mlp,0.18175619269544024,0.17479518461194532,0.18871720077893517,0.007941473095214363,0.07456492089467881,0.0711884113334887,0.07794143045586892,0.4487175995469702,0.4054912133121771,0.49194398578176335,0.7861558638098595,0.7678466823768689,0.80446504524285
primary,uptake(mmol/g) CO2 at 0.015 bar,17,500,enriched_interpretable,rf,enriched_interpretable | rf,0.20670156841666784,0.2017763274543756,0.21162680937896008,0.0056189661210469055,0.08740889518926626,0.08238549970248914,0.09243229067604337,0.287676732748951,0.25355245556875483,0.3218010099291472,0.7402609059778567,0.727611825636247,0.7529099863194663
primary,uptake(mmol/g) CO2 at 0.015 bar,17,1000,enriched_interpretable,rf,enriched_interpretable | rf,0.20436219811748066,0.1996754519504911,0.2090489442844702,0.005346879093201653,0.08616171046958683,0.08267568386853535,0.0896477370706383,0.3037394030561346,0.27166823528890927,0.33581057082335997,0.7528332401099596,0.7452441207093228,0.7604223595105963
primary,uptake(mmol/g) CO2 at 0.015 bar,17,2000,enriched_interpretable,rf,enriched_interpretable | rf,0.19726903093374587,0.1946963659516894,0.19984169591580234,0.0029350274404140466,0.08250027901410326,0.08134217827694207,0.08365837975126444,0.35147362409403565,0.33462215625295905,0.36832509193511226,0.7659967159989682,0.7632546129515018,0.7687388190464347
primary,uptake(mmol/g) CO2 at 0.015 bar,17,5000,enriched_interpretable,rf,enriched_interpretable | rf,0.19023084582266064,0.187905756566974,0.19255593507834728,0.0026525804231988317,0.07778383563502173,0.0767111955464247,0.07885647572361876,0.3969374705431802,0.3821671882028345,0.41170775288352585,0.78516301362157,0.7811850301919429,0.7891409970511972
primary,uptake(mmol/g) CO2 at 0.015 bar,17,10000,enriched_interpretable,rf,enriched_interpretable | rf,0.18483565716862121,0.1837571478994883,0.18591416643775413,0.0012304183878289853,0.07467072378185904,0.07399831416577408,0.075343133397944,0.4307279961167693,0.42407705866234296,0.43737893357119567,0.7986980325787795,0.796523945323183,0.8008721198343759
primary,uptake(mmol/g) CO2 at 0.015 bar,17,20000,enriched_interpretable,rf,enriched_interpretable | rf,0.18031212259287527,0.17956774975904266,0.18105649542670788,0.0008492184984968839,0.07196491045198367,0.07151641477334705,0.07241340613062028,0.45826053212991696,0.4537870528334922,0.46273401142634174,0.8115177737739948,0.8100855910448527,0.812949956503137
primary,uptake(mmol/g) CO2 at 0.015 bar,17,40000,enriched_interpretable,rf,enriched_interpretable | rf,0.1739929501062783,0.17280222727070915,0.17518367294184745,0.001358437348313238,0.0691405560061317,0.0689787547540828,0.0693023572581806,0.4955508437992808,0.4886128343728648,0.5024888532256968,0.821610471771886,0.8206627131578457,0.8225582303859262
primary,uptake(mmol/g) CO2 at 0.015 bar,17,210995,enriched_interpretable,rf,enriched_interpretable | rf,0.16078812735986997,0.16065431406909494,0.160921940650645,0.00015266102778873516,0.06373347707775688,0.06368947458313651,0.06377747957237725,0.569234229431721,0.5685172046146816,0.5699512542487604,0.8375356371156759,0.8373486712600019,0.8377226029713499
primary,uptake(mmol/g) CO2 at 0.015 bar,17,500,enriched_interpretable,ridge,enriched_interpretable | ridge,0.2123427063840282,0.20807790016323705,0.21660751260481934,0.004865508479873958,0.09412366815838961,0.08469087585701475,0.10355646045976448,0.24839442978092255,0.2182788681963025,0.2785099913655426,0.6728870088594878,0.6197818010336081,0.7259922166853675
primary,uptake(mmol/g) CO2 at 0.015 bar,17,1000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.20553774276993558,0.20389488963429214,0.20718059590557902,0.0018742506573200964,0.09157396496155805,0.08883058056612372,0.09431734935699237,0.29604487815633845,0.28481973907756053,0.3072700172351164,0.6720957294004833,0.645642203448331,0.6985492553526357
primary,uptake(mmol/g) CO2 at 0.015 bar,17,2000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.20294728930892428,0.2011632512115503,0.20473132740629826,0.002035321663355932,0.08991581623981325,0.08745646864979564,0.09237516382983085,0.3136678054746757,0.3015459075412797,0.32578970340807173,0.6864299101438209,0.6637128014487774,0.7091470188388644
primary,uptake(mmol/g) CO2 at 0.015 bar,17,5000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.20124390881100035,0.20062939756954715,0.20185842005245355,0.0007010657698097637,0.08956357737862485,0.08832918570237008,0.09079796905487961,0.3251882697196137,0.32105858638739954,0.3293179530518278,0.6751399865622207,0.6585417376116589,0.6917382355127826
primary,uptake(mmol/g) CO2 at 0.015 bar,17,10000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.20050195139595867,0.20025465500224132,0.200749247789676,0.00028212834027679836,0.08825335906079705,0.08773644368934871,0.08877027443224539,0.3301604073769281,0.32850793279312374,0.33181288196073244,0.682295268329001,0.6741686433591871,0.6904218932988149
primary,uptake(mmol/g) CO2 at 0.015 bar,17,20000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.20033290467691414,0.20017033189300623,0.20049547746082205,0.0001854713245456363,0.08851304154136881,0.0882915375900031,0.08873454549273452,0.3312900389640393,0.33020434594221315,0.33237573198586545,0.6819910674023857,0.673992990933,0.6899891438717713
primary,uptake(mmol/g) CO2 at 0.015 bar,17,40000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.20012029414578855,0.1999905777636408,0.2002500105279363,0.00014798706544783333,0.08816750852836061,0.08780997388240976,0.08852504317431147,0.33270883661912354,0.33184339366800175,0.3335742795702453,0.6857407527471315,0.6821658378131046,0.6893156676811585
primary,uptake(mmol/g) CO2 at 0.015 bar,17,210995,enriched_interpretable,ridge,enriched_interpretable | ridge,0.20005205503192164,0.20005205503192164,0.20005205503192164,0.0,0.08801850711424954,0.08801850711424954,0.08801850711424954,0.3331641306151283,0.3331641306151283,0.3331641306151283,0.6891304965905016,0.6891304965905016,0.6891304965905016
primary,uptake(mmol/g) CO2 at 0.015 bar,17,500,geometry_only,hgb,geometry_only | hgb,0.2138173176471588,0.20529404346383773,0.22234059183047988,0.009723785951415775,0.09176117485385407,0.08565240200398751,0.09786994770372064,0.23697875080917535,0.1750353544660282,0.2989221471523225,0.6920809293524635,0.6818243683571265,0.7023374903478005
primary,uptake(mmol/g) CO2 at 0.015 bar,17,1000,geometry_only,hgb,geometry_only | hgb,0.21254282507812886,0.20724772336272884,0.21783792679352887,0.006040922134392934,0.08983184020719917,0.08590815047136924,0.0937555299430291,0.24680680008072278,0.20906978190324593,0.28454381825819963,0.7199850259201785,0.7034115534863306,0.7365584983540265
primary,uptake(mmol/g) CO2 at 0.015 bar,17,2000,geometry_only,hgb,geometry_only | hgb,0.2086260197891153,0.20452933672453158,0.21272270285369901,0.0046737050074905,0.08583998285100707,0.08389695248185448,0.08778301322015965,0.27448867831812807,0.24583359934721974,0.3031437572890364,0.7454646659930677,0.7397270580892367,0.7512022738968988
primary,uptake(mmol/g) CO2 at 0.015 bar,17,5000,geometry_only,hgb,geometry_only | hgb,0.20091667301148802,0.19892019491661783,0.2029131511063582,0.002277684048836232,0.08160578414934823,0.08093099266704751,0.08228057563164895,0.3273184391447499,0.3139372542570514,0.3406996240324484,0.7645681052236413,0.7622192007952266,0.7669170096520559
primary,uptake(mmol/g) CO2 at 0.015 bar,17,10000,geometry_only,hgb,geometry_only | hgb,0.19512043574131693,0.19368987843413735,0.19655099304849652,0.0016320527472258228,0.07879108726065434,0.07821484181256248,0.0793673327087462,0.3656006349927575,0.35631154154225864,0.3748897284432564,0.7762237542662215,0.7733161535614375,0.7791313549710055
primary,uptake(mmol/g) CO2 at 0.015 bar,17,20000,geometry_only,hgb,geometry_only | hgb,0.1901282187195748,0.18929924159474662,0.190957195844403,0.000945739389238837,0.07833097272461678,0.07709796621538129,0.07956397923385228,0.3976697511576104,0.39241379522090913,0.40292570709431164,0.7661106898200045,0.7593642055791417,0.7728571740608673
primary,uptake(mmol/g) CO2 at 0.015 bar,17,40000,geometry_only,hgb,geometry_only | hgb,0.18645215196330212,0.1859257964051112,0.18697850752149303,0.0006004932696172137,0.07642099726943695,0.0756021383433849,0.077239856195489,0.4207429572388427,0.41747400031530363,0.42401191416238176,0.7757266455202639,0.7682989743830718,0.783154316657456
primary,uptake(mmol/g) CO2 at 0.015 bar,17,210995,geometry_only,hgb,geometry_only | hgb,0.17839306477654665,0.17816490238598012,0.17862122716711318,0.0002602992934773666,0.07305311947453227,0.07299138385181372,0.07311485509725082,0.46973911570453397,0.46838315602388814,0.4710950753851798,0.7956408479871548,0.7949733873119822,0.7963083086623275
primary,uptake(mmol/g) CO2 at 0.015 bar,17,500,geometry_only,mlp,geometry_only | mlp,0.21219698311190505,0.20138759057161446,0.22300637565219564,0.01233190638549433,0.10251116562330038,0.08303768250563728,0.12198464874096349,0.2477136633533906,0.1689159238465544,0.3265114028602268,0.642640595778264,0.56435075052507,0.7209304410314581
primary,uptake(mmol/g) CO2 at 0.015 bar,17,1000,geometry_only,mlp,geometry_only | mlp,0.2056255791359846,0.2027609965966718,0.20849016167529738,0.003268061880133865,0.09625411519445806,0.08820603632595711,0.10430219406295901,0.295347580451417,0.2755776216422963,0.3151175392605377,0.662187519525894,0.6069134575221684,0.7174615815296197
primary,uptake(mmol/g) CO2 at 0.015 bar,17,2000,geometry_only,mlp,geometry_only | mlp,0.20130828335725193,0.20028227015078348,0.20233429656372037,0.0011705282017734568,0.08784673912469498,0.08623420125846161,0.08945927699092836,0.32474477086862663,0.3178434319319966,0.33164610980525666,0.7307964728010627,0.7043075186112742,0.7572854269908513
primary,uptake(mmol/g) CO2 at 0.015 bar,17,5000,geometry_only,mlp,geometry_only | mlp,0.19888290358717176,0.19685093944939733,0.20091486772494618,0.0023181683366864164,0.08542301483639439,0.08241968526775478,0.088426344405034,0.3408640143611031,0.32734810192744224,0.35437992679476393,0.7423139577616678,0.6962904137878855,0.78833750173545
primary,uptake(mmol/g) CO2 at 0.015 bar,17,10000,geometry_only,mlp,geometry_only | mlp,0.19702925425414358,0.1959727705380119,0.19808573797027526,0.0012052905134653093,0.08168877809839845,0.08024531219005601,0.08313224400674088,0.35314439279400256,0.3462105131651346,0.3600782724228705,0.7618116820309426,0.7542509366684687,0.7693724273934166
primary,uptake(mmol/g) CO2 at 0.015 bar,17,20000,geometry_only,mlp,geometry_only | mlp,0.19260625603773054,0.19205771119109646,0.19315480088436462,0.0006258079417249998,0.07864186876962875,0.07770928373287962,0.07957445380637788,0.3818734967253875,0.37835239806827253,0.3853945953825025,0.7777339642565124,0.7686985185821781,0.7867694099308468
primary,uptake(mmol/g) CO2 at 0.015 bar,17,40000,geometry_only,mlp,geometry_only | mlp,0.1917528630466751,0.19123812190125294,0.19226760419209726,0.0005872429550918628,0.07916931641820488,0.07824042098327089,0.08009821185313887,0.3873394854150204,0.3840500052428713,0.3906289655871695,0.7878281415347812,0.7825830734347341,0.7930732096348283
primary,uptake(mmol/g) CO2 at 0.015 bar,17,210995,geometry_only,mlp,geometry_only | mlp,0.18495573991580738,0.183354849426254,0.18655663040536077,0.0018263775301909724,0.07538997302116703,0.0742881507248409,0.07649179531749314,0.4299638175047965,0.42012810897401554,0.4397995260355775,0.7984212727377603,0.7932154614529165,0.8036270840226041
primary,uptake(mmol/g) CO2 at 0.015 bar,17,500,geometry_only,rf,geometry_only | rf,0.20736983571785766,0.1996978484569682,0.21504182297874713,0.00875259440707207,0.0866348978093186,0.08103388099628873,0.09223591462234847,0.28246581469849186,0.22855533916166237,0.33637629023532134,0.744049134636827,0.7363602484858941,0.7517380207877599
primary,uptake(mmol/g) CO2 at 0.015 bar,17,1000,geometry_only,rf,geometry_only | rf,0.20606977923875772,0.2014886338358605,0.21065092464165494,0.005226404354943297,0.08648109700700105,0.08316459910839603,0.08979759490560606,0.29207873274232127,0.26033862127193563,0.3238188442127069,0.7548560494881293,0.7487228150010348,0.7609892839752239
primary,uptake(mmol/g) CO2 at 0.015 bar,17,2000,geometry_only,rf,geometry_only | rf,0.20187988100336712,0.19884306463529328,0.20491669737144097,0.0034645550174475124,0.08346506348572166,0.08203287188346567,0.08489725508797766,0.32076303615076135,0.3003177907302542,0.3412082815712685,0.7677689460204367,0.7634226166688322,0.7721152753720412
primary,uptake(mmol/g) CO2 at 0.015 bar,17,5000,geometry_only,rf,geometry_only | rf,0.1956028052577906,0.19347790288872344,0.1977277076268578,0.002424197011624787,0.07977274497468599,0.07877139324077705,0.08077409670859494,0.3624174259549234,0.34856291584709437,0.3762719360627524,0.7820751352727828,0.7801338454820675,0.7840164250634981
primary,uptake(mmol/g) CO2 at 0.015 bar,17,10000,geometry_only,rf,geometry_only | rf,0.19081587005780237,0.1900717070495999,0.19156003306600486,0.0008489791187150627,0.07711988478855933,0.07658898491221859,0.07765078466490007,0.39330728505458196,0.3885779741843364,0.3980365959248275,0.7934978516020645,0.7923073100719694,0.7946883931321597
primary,uptake(mmol/g) CO2 at 0.015 bar,17,20000,geometry_only,rf,geometry_only | rf,0.18694869385730306,0.18588488888400287,0.18801249883060325,0.0012136429770926301,0.07479317799768592,0.07443971855204609,0.07514663744332575,0.4176388013793407,0.4110259746982632,0.42425162806041816,0.8051131059431302,0.8034534840342614,0.806772727851999
primary,uptake(mmol/g) CO2 at 0.015 bar,17,40000,geometry_only,rf,geometry_only | rf,0.18130202520661295,0.18057782670491374,0.18202622370831217,0.0008262025913280356,0.07232452384423092,0.07220202938363648,0.07244701830482536,0.4522965906391094,0.44791408372127195,0.4566790975569468,0.8139814126956647,0.8130941381312885,0.8148686872600409
primary,uptake(mmol/g) CO2 at 0.015 bar,17,210995,geometry_only,rf,geometry_only | rf,0.16981095745704436,0.16966141325698497,0.16996050165710375,0.00017060765151714728,0.06756057908703117,0.06753904598845852,0.06758211218560382,0.5195317538182278,0.5186856314371796,0.520377876199276,0.8289155663167527,0.8287749951455246,0.8290561374879808
primary,uptake(mmol/g) CO2 at 0.015 bar,17,500,geometry_only,ridge,geometry_only | ridge,0.21528675937750377,0.2100606613005091,0.22051285745449845,0.00596219926389849,0.10515470349399028,0.09420565490912827,0.11610375207885229,0.2272590087991027,0.1894798417145828,0.26503817588362266,0.6938921083148154,0.6622036702118549,0.7255805464177759
primary,uptake(mmol/g) CO2 at 0.015 bar,17,1000,geometry_only,ridge,geometry_only | ridge,0.21086152364817093,0.20999962401416242,0.21172342328217944,0.0009832990670536766,0.10308589240492101,0.09884873869080897,0.10732304611903305,0.25914169358549916,0.25308024643456073,0.2652031407364376,0.6776805637742642,0.6605201472479312,0.6948409803005973
primary,uptake(mmol/g) CO2 at 0.015 bar,17,2000,geometry_only,ridge,geometry_only | ridge,0.21038559664311446,0.2100747565690259,0.210696436717203,0.0003546222121393178,0.10231452726593855,0.10011358468806976,0.10451546984380734,0.2624933958057615,0.2603137701459475,0.2646730214655755,0.6813347054385288,0.6680729120853757,0.694596498791682
