n_train,best_method_label,topk_overlap_mean,topk_overlap_std,elite_enrichment_mean,elite_enrichment_std
500,geometry_plus_topology | rf,0.4346605991657186,0.023550136022008734,8.694695466587977,0.4710830963310344
1000,geometry_plus_topology | rf,0.46962457337883967,0.01326025267308561,9.394094281820404,0.26525031029677404
2000,geometry_plus_topology | rf,0.49340159271899886,0.012146123185167057,9.869715818860247,0.24296391804868292
5000,geometry_plus_topology | hgb,0.5308684110731893,0.009660697887807912,10.619180059044238,0.19324692942130448
10000,geometry_plus_topology | hgb,0.5572620401971937,0.00561690636973682,11.147142722169805,0.11235729772364336
20000,geometry_plus_topology | rf,0.5708759954493743,0.0059564050726798635,11.419468291224515,0.11914843048114912
40000,geometry_plus_topology | rf,0.5981797497155859,0.0063761908676207525,11.965636563423375,0.1275455790959906
210995,geometry_plus_topology | rf,0.6549488054607508,0.0015110705096467011,13.101211429370172,0.0302265674301681
