suite_name,target_col,test_seed,n_train,descriptor_family,model_name,method_label,rmse_mean,rmse_ci_low,rmse_ci_high,rmse_std,mae_mean,mae_ci_low,mae_ci_high,r2_mean,r2_ci_low,r2_ci_high,spearman_mean,spearman_ci_low,spearman_ci_high
primary,uptake(mmol/g) CO2 at 0.15 bar,17,2000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.7094434695063442,0.7071940675587496,0.7116928714539388,0.003629200779396812,0.4385079169877651,0.43521018160998953,0.44180565236554065,0.4984064587827202,0.49522129281752647,0.501591624747914,0.8068118163094479,0.8037182410900364,0.8099053915288593
primary,uptake(mmol/g) CO2 at 0.15 bar,17,5000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.7058337153040564,0.7046877454324809,0.7069796851756318,0.001848915777606576,0.43731843079468824,0.4353343089743987,0.4393025526149778,0.5035064657172568,0.5018924789820078,0.5051204524525057,0.8069601789567151,0.8056805657968745,0.8082397921165557
primary,uptake(mmol/g) CO2 at 0.15 bar,17,10000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.7041489336251845,0.7037598909795029,0.7045379762708661,0.0006276841159651507,0.43735787169307605,0.43612975992842645,0.43858598345772565,0.5058765341196224,0.5053303978195888,0.506422670419656,0.8066284869621374,0.805595767685957,0.8076612062383178
primary,uptake(mmol/g) CO2 at 0.15 bar,17,20000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.7035439419711235,0.7033998259337677,0.7036880580084792,0.00023251781908277362,0.4375178504693906,0.43628555307594297,0.4387501478628383,0.5067255569991331,0.5065234527829585,0.5069276612153077,0.8073857616506901,0.8064325929024864,0.8083389303988938
primary,uptake(mmol/g) CO2 at 0.15 bar,17,40000,enriched_interpretable,ridge,enriched_interpretable | ridge,0.7031963921155308,0.7031542009627495,0.703238583268312,6.807149994737864e-05,0.4375127359275576,0.43678811558942043,0.4382373562656947,0.5072128348653905,0.5071537011441174,0.5072719685866636,0.8071348068189126,0.8065822069967555,0.8076874066410696
primary,uptake(mmol/g) CO2 at 0.15 bar,17,210995,enriched_interpretable,ridge,enriched_interpretable | ridge,0.703022237261661,0.703022237261661,0.703022237261661,0.0,0.4375070313246467,0.4375070313246467,0.4375070313246467,0.5074568978637275,0.5074568978637275,0.5074568978637275,0.8069138173709055,0.8069138173709055,0.8069138173709055
primary,uptake(mmol/g) CO2 at 0.15 bar,17,500,geometry_only,hgb,geometry_only | hgb,0.7094711467911015,0.6982824804146636,0.7206598131675394,0.018051872310860598,0.42258482313479967,0.4148877662198743,0.43028188004972506,0.49808685923225104,0.4822325031390738,0.5139412153254282,0.7933928605560838,0.7886168231695316,0.798168897942636
primary,uptake(mmol/g) CO2 at 0.15 bar,17,1000,geometry_only,hgb,geometry_only | hgb,0.6794906799984506,0.6736839737704573,0.6852973862264439,0.009368580297930564,0.4013465253392736,0.3980021563955703,0.40469089428297694,0.5397991442606319,0.5319167745364455,0.5476815139848183,0.8138638927238571,0.8114364539398012,0.8162913315079129
primary,uptake(mmol/g) CO2 at 0.15 bar,17,2000,geometry_only,hgb,geometry_only | hgb,0.657700812889775,0.6544155343048763,0.6609860914746737,0.005300491365538114,0.38798150612072513,0.38602532027097847,0.3899376919704718,0.5688898384805257,0.5645905095314886,0.5731891674295627,0.8266275152023267,0.8252056208765494,0.828049409528104
primary,uptake(mmol/g) CO2 at 0.15 bar,17,5000,geometry_only,hgb,geometry_only | hgb,0.6254811881012836,0.6227134358193652,0.628248940383202,0.004465510821423711,0.3681003759412318,0.366395285079293,0.3698054668031706,0.6100988255761288,0.606649021919589,0.6135486292326686,0.8429575221662853,0.841718930527278,0.8441961138052926
